"Вы не ответите ? ";simpleTree;общеразговорные
"Как сделать заказ ? ) ";simpleTree;"вопросы о сервисе"
"Это то же самое платье ? ";simpleTree;"вопросы о товаре"
"Здравствуйте , **** ! https://vk.com/photo-45062169_427609817 - что это за модель ? Это костюм ? .. ";simpleTree;"вопросы о товаре"
"Спасибо ";simpleTree;общеразговорные
"Давайте на Плуталова * ";simpleTree;другие
"****** *************** ул . Коллонтай *** кВ ** ******* ***** ********** ********** * ";simpleTree;другие
"Да , все верно ) ";simpleTree;другие
"Только то что женское прислала ";simpleTree;другие
"Нет , мужские вообще ничего не бурем ";simpleTree;другие
"Можно оформить заказ ? ) ";simpleTree;"вопросы о сервисе"
"Здравствуйте ещё раз ";simpleTree;общеразговорные
"А вот такие модели есть в наличии ? ) ";simpleTree;"вопросы о товаре"
"Эта модель не поступит в ближайшее время ? ) ";simpleTree;"вопросы о товаре"
"А Другие модели ? ";simpleTree;"вопросы о товаре"
"А какие есть мужские ? ";simpleTree;другие
"А скидка какая то новогодняя есть ? ! ) ";simpleTree;"вопросы о товаре"
"Спасибо ";simpleTree;общеразговорные
"Хорошо ) ";simpleTree;общеразговорные
"Можно сделать у вас заказ ) ";simpleTree;"вопросы о сервисе"
"**** , здравствуйте ) ";simpleTree;общеразговорные
"Хорошо . ";simpleTree;общеразговорные
"Спасибо . Надеюсь так и будет . ";simpleTree;общеразговорные
"Здравствуйте ! Сегодня в подъезде нашла бумажку-извещение на получение посылки .. Адрес мой , но фамилия ********* стоимостью **** . Наверное это мне , только не знаю ... отдадут ли . Я ведь ********* ";simpleTree;другие
"********** * ";simpleTree;другие
"********* ******** *********** ";simpleTree;другие
